39940ed4-6207-4390-8c8e-6031caf2840a;ENGINES1;2;7;2;1;0;1000;0;0;1;1;1;
4c1c239f-8694-4fe4-a73f-703abd1e35f8;Basic_laser1;4;4;2;2;0;800;0;0;68;0;0.0;0.0;0.0;0;
d2819fb0-507b-4471-961d-f2faed1e1281;Basic_laser1;10;3;2;2;0;800;0;0;45;0;0.0;0.0;0.0;0;
cb5c0bf1-fdf0-4cd3-84ad-0fb05cfd7036;Basic_laser1;10;5;2;2;0;800;0;0;45;0;0.0;0.0;0.0;0;
3b2b0c0e-3e83-4666-9a6d-7d33d1b01683;PILOTING1;14;4;1;2;0;5000;0;0;26;1;
7063d340-ee31-4cea-82b1-46c6fb06312d;MODULAR_BASIC_SHIELDS;4;2;2;2;0;1000;0;0;52;0;1;
fbdcd517-9ca7-4598-8b77-a8a988d53ad6;FISSION_REACTOR;4;6;2;2;0;3000;0;0;51;0;1;
f52a2d03-c9e9-4ba4-acb4-73251cf47721;HYPERDRIVE1;7;4;2;2;0;1000;0;0;45;0;1;
c37cdc7d-5502-4730-8c9f-e233fab9fc67;OXYGEN1;12;4;1;2;0;1000;0;0;26;0;1;
8a5bbf58-6197-46ea-8d98-e478faffa43c;SENSORS1;13;4;1;2;0;1000;0;0;26;1;1;
768b1a0d-2d2b-4c16-9973-c63e828fdf3c;DOOR_CONTROL1;9;4;1;2;0;1000;0;0;26;1;1;
