cd370d21-1729-4239-8738-ea3b32f61930;PILOTING1;16;6;2;1;0;5000;0;0;1;1;
da144344-43e3-40ab-b3bc-974ff6192402;MODULAR_BASIC_SHIELDS;10;3;2;2;0;1000;0;0;37;0;1;
feba32ed-f349-4766-ac23-77bee52b4be3;FISSION_REACTOR;14;6;2;2;0;3000;0;0;55;0;1;
995b3cd4-b7e6-4a19-8f8c-1a70b9ef6324;HYPERDRIVE1;8;7;2;2;0;1000;0;0;47;0;1;
f0c6914d-982d-494b-a156-aeea4f55231a;Basic_laser1;10;6;2;2;0;800;0;0;63;0;0.0;0.0;0.0;0;
0b5f14cd-bd4e-4c76-a1c0-3acdb7783408;Basic_laser1;12;5;2;2;0;800;0;0;56;0;0.0;0.0;0.0;0;
a747cc33-7ada-4b3f-9a8a-f6de44acc596;OXYGEN1;6;6;2;1;0;1000;0;0;1;0;1;
6f5bba2e-c00e-44a0-a479-61f69fda9a95;SENSORS1;14;8;1;2;0;1000;0;0;21;1;1;
326eb492-f23a-4bea-8434-fc2fbe0bbc17;DOOR_CONTROL1;12;8;2;1;0;1000;0;0;1;1;1;
b6cc14b0-5648-4c3f-8482-ad94c6667549;ENGINES1;8;5;1;2;0;1000;0;0;21;1;1;
