19434be4-bb02-42ca-8ea4-09dbcfac981e;PILOTING1;16;6;2;1;0;5000;0;0;1;1;
59ec50d0-f76a-464d-8535-358d8a02bc96;MODULAR_BASIC_SHIELDS;7;4;2;2;0;1000;0;0;42;0;1;
f49a6288-8aba-4205-a60f-7748eea216d5;Basic_laser1;9;4;2;2;0;800;0;0;58;0;0.0;0.0;0.0;0;
06b95066-5c79-46dd-93bb-22b27ded8dea;Basic_laser1;5;2;2;2;0;800;0;0;38;0;0.0;0.0;0.0;0;
317780ad-f515-42c0-beb2-4d46364a8aa2;Basic_laser1;5;9;2;2;0;800;0;0;37;0;0.0;0.0;0.0;0;
b4e3bef9-fc99-4d32-af24-4e463f66af64;FISSION_REACTOR;9;7;2;2;0;3000;0;0;58;0;1;
43f90abb-b027-4cee-9fe5-33f7608861e3;HYPERDRIVE1;7;7;2;2;0;1000;0;0;41;0;1;
253f8fd5-0091-414c-b9c6-f304bfebf9d9;SENSORS1;14;6;2;1;0;1000;0;0;1;1;1;
25ad63e8-8611-40cb-9f9c-35062d067cc5;OXYGEN1;5;6;2;1;0;1000;0;0;1;0;1;
f3274706-a5e8-4b26-833f-f56b009eae3b;ENGINES1;7;6;2;1;0;1000;0;0;13;1;1;
1c986d8f-f574-4b40-8e1d-87a6eb1837a1;DOOR_CONTROL1;12;6;2;1;0;1000;0;0;16;1;1;
