2d2d3280-842f-427c-b68d-1351673f62d5;PILOTING1;12;6;1;2;0;5000;0;0;26;1;
5f820e95-19af-481f-ada3-2d62d1590171;MODULAR_BASIC_SHIELDS;4;6;2;2;0;1000;0;0;45;0;1;
1f1cb526-fddf-4d10-bea8-818f71c28b2b;Basic_laser1;8;5;2;2;0;800;0;0;45;0;0.0;0.0;0.0;0;
751b5786-bb8c-4b44-bed5-5cdf36d39b32;Basic_laser1;8;7;2;2;0;800;0;0;45;0;0.0;0.0;0.0;0;
30467a31-836a-4476-9cb0-49084ab6374d;Basic_laser1;2;6;2;2;0;800;0;0;47;0;0.0;0.0;0.0;0;
5b50d6d5-7ce4-4329-a707-e8359002bfd7;FISSION_REACTOR;10;6;2;2;0;3000;0;0;45;0;1;
4ad1c7db-aadb-4d6e-ae73-19c0d9795876;HYPERDRIVE1;6;6;2;2;0;1000;0;0;68;0;1;
637fda96-57fb-4b50-b0b2-db23dc178751;DOOR_CONTROL1;5;8;2;1;0;1000;0;0;3;1;1;
f92cc8ca-6d9b-4917-ba4b-f4cba2b01a19;SENSORS1;5;5;2;1;0;1000;0;0;2;1;1;
ec8172c2-7fd3-493c-a619-6a7b17918385;OXYGEN1;3;8;2;1;0;1000;0;0;14;0;1;
2a70b058-8438-48cd-aa16-36e00cfc5f5d;ENGINES1;3;5;2;1;0;1000;0;0;14;1;1;
