8df82b30-6328-4bbb-a6b9-0c35c7a2fd04;PILOTING1;16;5;1;2;0;5000;0;0;21;1;
d0a23422-b8bc-46f5-9127-a9eefe952be5;FISSION_REACTOR;14;5;2;2;0;3000;0;0;45;0;1;
3c9087ae-6f92-4287-92df-cae6c0de7e7d;MODULAR_BASIC_SHIELDS;6;4;2;2;0;1000;0;0;49;0;1;
1f5a328a-1796-4d80-a9bf-5893ce47d150;Basic_laser1;10;3;2;2;0;800;0;0;50;0;0.0;0.0;0.0;0;
e3017be1-7179-4fe2-bf11-b5c359644cee;Basic_laser1;10;7;2;2;0;800;0;0;48;0;0.0;0.0;0.0;0;
7c555bca-5937-4b7d-ad5d-4cd0a63a4a40;Basic_ML1;6;6;2;2;0;800;0;0;47;0;0.0;0.0;0.0;0;
78287c90-a587-45f3-a8a6-2aea31dd6fdd;OXYGEN1;9;5;1;2;0;1000;0;0;19;0;1;
073c2c53-46b3-4433-abfa-ea9f67801c92;SENSORS1;13;5;1;2;0;1000;0;0;26;1;1;
09887bb9-4b25-439a-bc57-558c99b937e9;HYPERDRIVE1;11;5;2;2;0;1000;0;0;57;0;1;
342a5fdb-32e4-458c-8135-dead32d94f65;ENGINES1;8;7;2;1;0;1000;0;0;3;1;1;
