ac7eb3a6-9dde-45d4-ad3c-badca7121d40;PILOTING1;10;6;2;1;0;5000;0;0;1;1;
53d8e73d-9a6a-487e-bb1b-4c9fc0a1505c;MODULAR_BASIC_SHIELDS;4;7;2;2;0;1000;0;0;58;0;1;
029b8999-81b9-4948-b7b0-4682e75f2e00;Basic_ML1;4;4;2;2;0;800;0;0;58;0;0.0;0.0;0.0;0;
c9b320c7-ca26-45de-81fb-56573d246761;Basic_laser1;6;4;2;2;0;800;0;0;38;0;0.0;0.0;0.0;0;
104bd8da-f7d9-414c-b811-c35aceacb9b4;Basic_laser1;6;7;2;2;0;800;0;0;40;0;0.0;0.0;0.0;0;
25157cd0-9835-464e-93c4-0474494d9728;OXYGEN1;4;6;2;1;0;1000;0;0;15;0;1;
162f063a-4dfa-4475-9feb-a7409e1f532d;SENSORS1;8;6;2;1;0;1000;0;0;1;1;1;
ecf43381-e9a3-4eb9-947c-ba956aa0f5a6;FISSION_REACTOR;4;2;2;2;0;3000;0;0;47;0;1;
e3bd6df6-f22b-4dd8-84b5-9fde4fa9499f;HYPERDRIVE1;4;9;2;2;0;1000;0;0;47;0;1;
7f6be0ec-e1aa-4770-b4ea-3cf3a34f202f;ENGINES1;2;8;2;1;0;1000;0;0;1;1;1;
