fa11ed8f-3a7d-484a-8e4a-3921527dfd98;PILOTING1;14;7;1;2;0;5000;0;0;19;1;
92a3a87e-3ca5-4fe9-948b-889feb86678b;MODULAR_BASIC_SHIELDS;6;6;2;2;0;1000;0;0;38;0;1;
7b34e6ed-ec6e-4c0d-854d-80c7a7fb20c3;Basic_ML1;6;8;2;2;0;800;0;0;37;0;0.0;0.0;0.0;0;
2001e10a-1dde-4725-9bf6-5e66c1d06511;Basic_laser1;9;6;2;2;0;800;0;0;45;0;0.0;0.0;0.0;0;
64c80263-0c78-4693-a15a-dabd6d35ac36;Basic_laser1;9;8;2;2;0;800;0;0;45;0;0.0;0.0;0.0;0;
3261e3b8-934c-4256-bf52-79379a0c2bdd;SENSORS1;13;6;2;1;0;1000;0;0;2;1;1;
f7f7d45a-cfc4-4680-bd31-d8420dc9f752;FISSION_REACTOR;4;5;2;2;0;3000;0;0;38;0;1;
106a012d-4c7e-454e-b3bd-ca9585809b09;HYPERDRIVE1;4;9;2;2;0;1000;0;0;37;0;1;
de1eb2eb-1a90-4833-99c0-13359a9d012e;ENGINES1;8;7;1;2;0;1000;0;0;26;1;1;
1c644c75-6e00-4d88-8912-750db2609195;OXYGEN1;11;7;2;1;0;1000;0;0;12;0;1;
