678105c5-4d8e-41e7-92e1-38368f21a6f0;PILOTING1;13;5;2;1;0;5000;0;0;5;1;
235d6f40-1e8d-4fa7-89ff-3397f54c0f97;MODULAR_BASIC_SHIELDS;5;4;2;2;0;1000;0;0;52;0;1;
4100f066-b586-4ca7-afad-61173abca64a;FISSION_REACTOR;3;3;2;2;0;3000;0;0;49;0;1;
cfba2ea7-3790-4a09-8a83-d19501a18c0d;Basic_laser1;12;3;2;2;0;800;0;0;38;0;0.0;0.0;0.0;0;
1b5c2c20-8144-4baa-856f-f3d9f3fb7b8e;Basic_laser1;12;6;2;2;0;800;0;0;40;0;0.0;0.0;0.0;0;
f027dc1b-1c2e-4f8f-98cc-1764ad6f1a98;OXYGEN1;9;5;2;1;0;1000;0;0;16;0;1;
b28ab4ed-6932-47d5-93f1-eaa43686cc08;SENSORS1;11;5;2;1;0;1000;0;0;16;1;1;
b4611ddc-4a44-4f15-b43d-2272feab93c1;DOOR_CONTROL1;10;4;2;1;0;1000;0;0;2;1;1;
a3598975-9819-49d4-86d3-a4c670222970;ENGINES1;2;5;2;1;0;1000;0;0;8;1;1;
b86b80e8-a77a-44cc-9fe4-5c205169f3ee;HYPERDRIVE1;3;6;2;2;0;1000;0;0;47;0;1;
