030ee4ff-b022-4313-aa4b-63521fc30f4a;PILOTING1;11;4;1;2;0;5000;0;0;21;1;
b04fe581-da81-468b-9730-6a3453a4a9ea;MODULAR_BASIC_SHIELDS;7;3;2;2;0;1000;0;0;38;0;1;
c31c2e73-beb2-49a3-9424-83c45343839e;FISSION_REACTOR;9;4;2;2;0;3000;0;0;67;0;1;
7792c904-8db6-4fa7-a157-20f8d444bcf7;HYPERDRIVE1;7;5;2;2;0;1000;0;0;37;0;1;
6665e072-2afb-4000-a534-05f9f66a31f7;Basic_laser1;4;3;2;2;0;800;0;0;37;0;0.0;0.0;0.0;0;
6c97de36-a9f3-453d-ba91-1364b7b2cf66;Basic_laser1;4;5;2;2;0;800;0;0;38;0;0.0;0.0;0.0;0;
107c6f9c-998b-40d3-8dcd-d24cd67305cb;OXYGEN1;6;2;1;2;0;1000;0;0;32;0;1;
5bc32e0f-27a2-4862-9ac1-dafb7491e0f0;SENSORS1;10;2;1;2;0;1000;0;0;20;1;1;
b2088acc-b649-4840-ba22-422870ef3290;DOOR_CONTROL1;10;6;1;2;0;1000;0;0;20;1;1;
ba7dc8cf-39fc-4c6f-a398-ad269e9a2f38;ENGINES1;6;6;1;2;0;1000;0;0;31;1;1;
