0a217c90-b279-431b-a1b4-0c128c49611f;PILOTING1;11;5;1;2;0;5000;0;0;24;1;
afb36b1c-5757-46bc-abfe-7299cad569f7;FISSION_REACTOR;12;6;2;2;0;3000;0;0;45;0;1;
601e85d8-3b21-4e39-90e4-bbf3ef8ce609;Basic_laser1;4;4;2;2;0;800;0;0;50;0;0.0;0.0;0.0;0;
8f70de1b-5510-43d1-8f15-db7458dd8eed;Basic_laser1;4;8;2;2;0;800;0;0;48;0;0.0;0.0;0.0;0;
1c70f9a8-a722-40ba-b716-75a8432b5f54;MODULAR_BASIC_SHIELDS;9;4;2;2;0;1000;0;0;49;0;1;
13e53037-de74-4dca-aa62-8e13dc4d049e;OXYGEN1;9;6;1;2;0;1000;0;0;21;0;1;
91c97b18-cb93-424b-a7b7-071af9c00bea;SENSORS1;11;7;1;2;0;1000;0;0;25;1;1;
7f713463-0bb5-4910-acab-1c3553f67842;DOOR_CONTROL1;5;6;2;1;0;1000;0;0;3;1;1;
1391db80-fa62-46f7-ba7a-ef5c70600693;ENGINES1;5;7;2;1;0;1000;0;0;2;1;1;
96c25c9d-011f-4b72-836f-9b19038f8d76;HYPERDRIVE1;9;8;2;2;0;1000;0;0;47;0;1;
